"scenePtrOffset"	"ptrOffset"	"lineOffset"	"strBytes"	"prefix"	"scene"	"name"	"strText"	"translation"
"017CB6"	"0064"	"0939"	"A2 03 CF BB B6 BA BA B6 DE A5 A5 A5 A3 08"	"05 05 1E 0A 55"	"scene11"	"Enemy troop (dying)"	"「まさかここが・・・」[pause]"	"No, not here..."
"017CB6"	"0066"	"094D"	"A2 02 D0 CA B2 D9 03 BB CF B5 D5 D9 BC A6 A5 A5 A5 A3 08"	"05 05 1E 0A 55"	"scene11"	"Enemy troop (dying)"	"「ミハイルさまおゆるしを・・・」[pause]"	"Forgive me, Commander Mikhail..."
"017CB6"	"0068"	"0966"	"A2 02 D0 CA B2 D9 03 BB CF A4 C0 DE B2 31 CE DE B3 B4 B2 02 D7 B2 DD 03 A6 01 01 20 C4 AF CA DF BB DA CF BC C0 A1 A3 08"	"05 05 1E 0A 54"	"scene11"	"Enemy troop (normal)"	"「ミハイルさま、だい1ぼうえいラインを

 とっぱされました。」[pause]"	"Commander, they broke through the first line of defense!"
"017CB6"	"006A"	"0994"	"A2 03 C3 B7 D3 C5 B6 C5 B6 D4 D9 D3 DD C0 DE C5 A4 BC B6 BC D4 C2 D7 C9 20 B3 C3 DE C3 DE CA BA BA CF C3 DE CA C0 C4 DE D8 C2 B9 CF B2 A1 A3 08"	"05 05 1E 0A 96"	"scene11"	"Commander Mikhail (normal)"	"「てきもなかなかやるもんだな、しかしやつらの うでではここまではたどりつけまい。」[pause]"	"Hmph, they're not bad. But they must have reached their limit."
"017CB6"	"006C"	"09CA"	"A2 03 BA C1 D7 B6 DD BC C4 B3 A4 BC B7 AD B3 B5 B3 B4 DD C0 C9 D1 A3 08"	"05 05 1E 0A 96"	"scene11"	"Commander Mikhail (normal)"	"「こちらかんしとう、しきゅうおうえんたのむ」[pause]"	"This is the Watchtower. We need immediate backup."
"017CB6"	"006E"	"09E8"	"A2 03 C0 DE DA A4 C5 BB B9 C5 B2 BA C4 B2 AF C3 D9 C9 CA 3F A3 08"	"05 05 1E 0A A8"	"scene11"	"Izara (normal)"	"「だれ、なさけないこといってるのは?」[pause]"	"Who is this?"
"017CB6"	"0070"	"0A04"	"A2 03 B1 B1 A4 02 C2 A7 D7 03 BB CF C3 DE BD B6 A1 BA C1 D7 B6 DD BC C4 B3 01 01 20 C5 C9 C3 DE BD B6 DE C3 B7 C9 BA B3 B9 DE B7 A6 B3 B9 C3 A4 01 01 20 D4 D7 DA BF B3 C5 C9 C3 DE BD A1 A3 08"	"05 05 1E 0A 96"	"scene11"	"Commander Mikhail (normal)"	"「ああ、ツァラさまですか。こちらかんしとう

 なのですがてきのこうげきをうけて、

 やられそうなのです。」[pause]"	"Ohh, is that you, Tzara? This is Commander Mikhail of the Watchtower. We're under attack, please send reinforcements."
"017CB6"	"0072"	"0A4A"	"A2 03 DC B6 AF C0 A4 BD B8 DE C6 BF C1 D7 C6 D1 B6 B3 DC A1 A3 08"	"05 05 1E 0A A8"	"scene11"	"Izara (normal)"	"「わかった、すぐにそちらにむかうわ。」[pause]"	"Understood. They'll be there soon."
"017CB6"	"0074"	"0A66"	"A2 03 B5 CF B4 C0 C1 02 B1 CC DF DB AF B8 BD 03 C6 CA B7 A6 C2 B9 DB D6 01 01 20 B1 C9 BA B3 B9 DE B7 CA 02 CA DE B7 AD B0 D1 B3 AB B0 D9 03 BB B4 D3 01 01 20 B6 DD C2 B3 BC C3 BC CF B3 C9 C0 DE B6 D7 C5 A1 A3 08"	"05 05 1E 0A 2A"	"scene11"	"Kiel Royard (normal)"	"「おまえたちアプロックスにはきをつけろよ

 あのこうげきはバキュームウォールさえも

 かんつうしてしまうのだからな。」[pause]"	"Be careful of the APPROX.
_
Their strikes will even pierce through the Vacuum Wall."
"017CB6"	"0076"	"0AB3"	"A2 03 BF B3 B6 A4 BF DA C5 D7 CA D4 D2 C6 C0 B5 BB C5 B2 C4 C5 A1 A3 08"	"05 05 1E 0A 00"	"scene11"	"Takuya Murasawa (normal)"	"「そうか、それならはやめにたおさないとな。」[pause]"	"I see. Then we must destroy them first."
"017CBA"	"0000"	"0200"	"A2 03 BA BA CF C3 DE B7 C3 BC C7 C4 CA A5 A5 A5 A3 08"	"05 05 1E 0A 01"	"scene12"	"Takuya Murasawa (dying)"	"「ここまできてしぬとは・・・」[pause]"	"I came too far just to die here..."
"017CBA"	"0002"	"0218"	"A2 03 B5 DA D3 BD BA BC CA A4 D4 B8 C6 C0 C3 C0 B6 A5 A5 A5 A3 08"	"05 05 1E 0A 07"	"scene12"	"Mack Ryan (dying)"	"「おれもすこしは、やくにたてたか・・・」[pause]"	"I hope I was useful enough..."
"017CBA"	"0004"	"0234"	"A2 03 B7 DA B2 C5 02 CA DE D7 03 CA C4 B9 DE C0 DE D7 B9 B6 A5 A5 A5 A3 08"	"05 05 1E 0A 0D"	"scene12"	"Harry Gibson (dying)"	"「きれいなバラはとげだらけか・・・」[pause]"	"The prettier the rose, the sharper the thorns..."
"017CBA"	"0006"	"0253"	"A2 03 C1 B8 BC AE B3 A4 B5 DD C5 C6 D4 D7 DA D9 C5 DD C3 A5 A5 A3 08"	"05 05 1E 0A 13"	"scene12"	"Eddie Ray (dying)"	"「ちくしょう、おんなにやられるなんて・・」[pause]"	"Dammit! Beaten by a woman..."
"017CBA"	"0008"	"0270"	"A2 03 CE DE B8 C9 CE B3 B6 DE B6 DC B2 B2 C9 C6 A5 A5 A5 A3 08"	"05 05 1E 0A 19"	"scene12"	"Nina Laurel (dying)"	"「ぼくのほうがかわいいのに・・・」[pause]"	"But I'm cuter than her..."
"017CBA"	"000A"	"028B"	"A2 03 B5 C5 BC DE B5 DD C5 C4 CA B5 D3 B4 C5 B2 B1 D9 A5 A5 A5 A3 08"	"05 05 1E 0A 1F"	"scene12"	"Chay Won (dying)"	"「おなじおんなとはおもえないある・・・」[pause]"	"You wouldn't think we were both women..."
"017CBA"	"000C"	"02A8"	"A2 03 C5 B6 C5 B6 D4 D9 DC C8 A5 A5 A5 A3 08"	"05 05 1E 0A 25"	"scene12"	"Reiko Machida (dying)"	"「なかなかやるわね・・・」[pause]"	"Not bad..."
"017CBA"	"000E"	"02BD"	"A2 02 C2 A7 D7 A4 03 B2 B2 B5 DD C5 C6 C5 AF C0 C5 A5 A5 A5 A3 08"	"05 05 1E 0A 2B"	"scene12"	"Kiel Royard (dying)"	"「ツァラ、いいおんなになったな・・・」[pause]"	"You've become a wonderful woman, Tzara..."
"017CBA"	"0010"	"02D9"	"A2 03 BC C3 DD C9 B3 C6 B5 C5 BA DE B6 DE B5 D9 C4 CA C5 A5 A5 A5 A3 08"	"05 05 1E 0A 31"	"scene12"	"Ben Basque (dying)"	"「してんのうにおなごがおるとはな・・・」[pause]"	"That woman of the Grand Arcs is strong..."
"017CBA"	"0012"	"02F7"	"A2 03 B3 DC B0 21 A3 09"	"05 05 1E 0A 49"	"scene12"	"Common troop (dying)"	"「うわー!」[pause09]"	"Uwaaah!"
"017CBA"	"0014"	"0305"	"A2 03 B2 D4 C0 DE B0 21 A3 09"	"05 05 1E 0A 49"	"scene12"	"Common troop (dying)"	"「いやだー!」[pause09]"	"Noooo!"
"017CBA"	"0016"	"0315"	"A2 03 BC CE DE B3 A3 09"	"05 05 1E 0A 4F"	"scene12"	"Commander (dying)"	"「しぼう」[pause09]"	"And so I die..."
"017CBA"	"0018"	"0323"	"A2 03 BC CE DE B3 A3 09"	"05 05 1E 0A 37"	"scene12"	"Commander"	"「しぼう」[pause09]"	"And so I die..."
"017CBA"	"001A"	"0331"	"A2 03 D3 B3 C0 DE D2 A5 A5 A3 09"	"05 05 1E 0A 3D"	"scene12"	"Operator (dying)"	"「もうだめ・・」[pause09]"	"It's over..."
"017CBA"	"001C"	"0342"	"A2 02 B7 AC B0 21 A3 09"	"05 05 1E 0A 43"	"scene12"	"Operator2 (dying)"	"「キャー!」[pause09]"	"Eeek!"
"017CBA"	"001E"	"0350"	"A2 02 CB A8 B0 21 A3 09"	"05 05 1E 0A 55"	"scene12"	"Enemy troop (dying)"	"「ヒィー!」[pause09]"	"Hiiih!"
"017CBA"	"0020"	"035E"	"A2 03 C5 C6 B5 B0 21 A3 09"	"05 05 1E 0A 5B"	"scene12"	"Enemy troop2 (dying)"	"「なにおー!」[pause09]"	"Whaaat!?"
"017CBA"	"0022"	"036D"	"A2 02 B7 B0 D9 A4 03 BD CF C5 B2 BA C4 A6 BC C0 DC C8 A5 A5 A5 A3 08"	"05 05 1E 0A A9"	"scene12"	"Izara (dying)"	"「キール、すまないことをしたわね・・・」[pause]"	"I'm sorry it had to be this way, Kiel..."
"017CBA"	"0024"	"038A"	"0A 22 A2 02 B7 B0 D9 03 B1 DA C3 DE D6 B6 AF C0 C9 B6 3F A3 08"	"05 05 1E 0A 00"	"scene12"	"Takuya Murasawa (normal)"	"[music: 22] 「キールあれでよかったのか?」[pause]"	"Are you sure you're all right, Kiel?"
"017CBA"	"0026"	"03A5"	"A2 03 B1 B1 A4 BC B6 C0 C9 C5 B2 BA C4 C0 DE A1 01 01 20 BA B3 BC C5 B9 DA CA DE B5 DA C0 C1 B6 DE D4 D7 DA C3 B2 C0 C9 01 01 20 C0 DE B6 D7 C5 A5 A5 A5 A3 08"	"05 05 1E 0A 2D"	"scene12"	"Kiel Royard (worried)"	"「ああ、しかたのないことだ。

 こうしなければおれたちがやられていたの

 だからな・・・」[pause]"	"Yes... There was no alternative. It was either that, or dying here..."
"017CBA"	"0028"	"03E0"	"A2 03 BF B3 C8 A4 BC B6 C0 C5 B2 DC C8 A1 A3 08"	"05 05 1E 0A 24"	"scene12"	"Reiko Machida (normal)"	"「そうね、しかたないわね。」[pause]"	"Yeah... I guess so..."
"017CBA"	"002A"	"03F6"	"A2 03 BA DD C4 DE BA BF 02 CD DE B8 C0 B0 03 BA B3 BC DE AE B3 C6 D5 B8 BF DE 21 A3 08"	"05 05 1E 0A 30"	"scene12"	"Ben Basque (normal)"	"「こんどこそベクターこうじょうにゆくぞ!」[pause]"	"Let's go! We must reach that VECTOR factory!"
"017CBA"	"002C"	"0419"	"A2 03 D3 B3 BA DD C5 C4 BA DB CF C3 DE B7 C3 B2 C0 C9 B6 A1 A3 08"	"05 05 1E 0A 2A"	"scene12"	"Kiel Royard (normal)"	"「もうこんなところまできていたのか。」[pause]"	"Have they come this far already?"
"017CBA"	"002E"	"0435"	"A2 02 B7 B0 D9 A4 03 BB AF B7 C9 C2 B3 BC DD C9 D4 C2 D7 B6 3F A3 08"	"05 05 1E 0A 00"	"scene12"	"Takuya Murasawa (normal)"	"「キール、さっきのつうしんのやつらか?」[pause]"	"Kiel, are these the reinforcements they called for?"
"017CBA"	"0030"	"0452"	"A2 03 B1 B1 A4 C0 CC DE DD C5 A1 A3 08"	"05 05 1E 0A 2A"	"scene12"	"Kiel Royard (normal)"	"「ああ、たぶんな。」[pause]"	"Yes, I think so."
"017CBA"	"0032"	"0465"	"A2 03 C4 BA DB C3 DE BA B2 C2 D7 CA C5 C6 D3 C9 BC DE AC A1 A3 08"	"05 05 1E 0A 30"	"scene12"	"Ben Basque (normal)"	"「ところでこいつらはなにものじゃ。」[pause]"	"Do you know who their leader is?"
"017CBA"	"0034"	"0481"	"A2 03 BC C3 DD C9 B3 C9 CB C4 D8 02 C2 A7 D7 03 C0 DE A1 A3 08 07 06 2D A2 BC A4 BC B6 BC 02 C2 A7 D7 03 C4 C0 C0 B6 B3 BA C4 C6 C5 D9 C4 CA 01 01 20 B5 D3 AF C3 D3 D0 C5 B6 AF C0 A5 A5 A5 A3 08"	"05 05 1E 0A 2A"	"scene12"	"Kiel Royard (normal)"	"「してんのうのひとりツァラだ。」[pause]
_________________
[portrait: 2D]#Kiel Royard (worried)#「し、しかしツァラとたたかうことになるとは

 おもってもみなかった・・・」[pause]"	"Tzara, one of the Four Grand Arcs.
_
[portrait: 2D]I never thought the day would come I'd have to face her in battle..."
"017CBA"	"0036"	"04C8"	"0A 1B A2 02 C2 A7 D7 03 BB CF A4 C3 B7 B6 DE BA DD C5 C4 BA DB CF C3 DE A3 08"	"05 05 1E 0A 54"	"scene12"	"Enemy troop (normal)"	"[music: 1B] 「ツァラさま、てきがこんなところまで」[pause]"	"Lady Tzara, we have enemy contact."
"017CBA"	"0038"	"04E8"	"A2 03 CB C4 B1 BC B5 BF B6 AF C0 D6 B3 C8 A1 A3 08"	"05 05 1E 0A A8"	"scene12"	"Izara (normal)"	"「ひとあしおそかったようね。」[pause]"	"I guess we were a bit too late."
"017CBA"	"003A"	"04FF"	"A2 03 D3 BC D4 BA B2 C2 D7 B6 DE 02 BD D7 AF BC AD 03 C0 B2 C3 DE CA 3F A3 08"	"05 05 1E 0A 54"	"scene12"	"Enemy troop (normal)"	"「もしやこいつらがスラッシュたいでは?」[pause]"	"Could that be the infamous Slash team?"
"017CBA"	"003C"	"051F"	"A2 03 B4 AF A4 C5 DD C3 DE BD AF C3 21 A3 08"	"05 05 1E 0A AA"	"scene12"	"Izara (angered)"	"「えっ、なんですって!」[pause]"	"What!? What's the meaning of this!?"
"017CBA"	"003E"	"0534"	"A2 03 C4 DE B3 B6 C5 BB B2 CF BC C0 B6 3F A3 08"	"05 05 1E 0A 54"	"scene12"	"Enemy troop (normal)"	"「どうかなさいましたか?」[pause]"	"Is something the matter?"
"017CBA"	"0040"	"054A"	"A2 03 C5 A4 C5 DD C3 DE D3 C5 B2 DC A5 A5 A5 A3 08"	"05 05 1E 0A AA"	"scene12"	"Izara (angered)"	"「な、なんでもないわ・・・」[pause]"	"N-No, it's nothing."
"017CBA"	"0042"	"0561"	"A2 02 B7 B0 D9 A4 03 C5 BE DE DC C0 BC C0 C1 A6 B3 D7 B7 DE AF C0 C9 3F A3 08"	"05 05 1E 0A AA"	"scene12"	"Izara (angered)"	"「キール、なぜわたしたちをうらぎったの?」[pause]"	"Kiel, why did you betray us!?"
"017CBA"	"0044"	"0581"	"A2 03 CD DE C2 C6 B3 D7 B7 DE D8 C0 B8 C3 B3 D7 B7 DE AF C0 DC B9 C3 DE CA 01 01 20 C5 B2 C9 C0 DE A4 DC B6 AF C3 B8 DA 02 C2 A7 D7 A1 A3 08"	"05 05 1E 0A 2D"	"scene12"	"Kiel Royard (worried)"	"「べつにうらぎりたくてうらぎったわけでは

 ないのだ、わかってくれツァラ。」[pause]"	"It's not like I did it because I wanted to. Please try to understand, Tzara."
"017CBA"	"0046"	"05B6"	"A2 03 C5 C6 A6 DC B6 DA C4 B2 B3 C9 A4 BF DD C5 CA C5 BC B6 DE 01 01 20 B1 D9 DC B9 C5 B2 C3 DE BC AE 21 A3 08"	"05 05 1E 0A AA"	"scene12"	"Izara (angered)"	"「なにをわかれというの、そんなはなしが

 あるわけないでしょ!」[pause]"	"How am I supposed to understand you!?"
"017CBA"	"0048"	"05E1"	"A2 03 B7 B2 C3 B8 DA A4 B5 DA CA C5 B6 CF A6 D0 BA DE DB BC C6 BC C3 01 01 20 CF C3 DE BC AE B3 D8 A6 B5 BB D2 D6 B3 C4 BD D9 02 B1 B0 B8 CA DF DA BD 20 03 C9 D4 D8 B6 C0 C6 CA D3 B3 C2 B2 C3 B2 B9 C5 B2 C9 C0 DE A1 A3 08"	"05 05 1E 0A 2D"	"scene12"	"Kiel Royard (worried)"	"「きいてくれ、おれはなかまをみごろしにして

 までしょうりをおさめようとするアークパレス のやりかたにはもうついていけないのだ。」[pause]"	"Please listen to me! I can't keep following an army that would sacrifice its own soldiers just for a petty victory!"
"017CBA"	"004A"	"0631"	"A2 03 BF DA C5 D7 BC B6 C0 C5 B2 DC A4 D3 B3 B5 DC B6 DA C8 A1 A3 08 07 06 A8 A2 BB B1 A4 B5 CF B4 C0 C1 BA B3 B9 DE B7 B6 B2 BC D6 21 A3 08"	"05 05 1E 0A AA"	"scene12"	"Izara (angered)"	"「それならしかたないわ、もうおわかれね。」[pause]
_________________
[portrait: A8]#Izara (normal)#「さあ、おまえたちこうげきかいしよ!」[pause]"	"If that's all you have to say, then this is farewell.
_
[portrait: A8]All units, begin the offensive!"
"017CBA"	"004C"	"0666"	"A2 03 D8 AE B3 B6 B2 BC CF BC C0 21 A3 08"	"05 05 1E 0A 54"	"scene12"	"Enemy troop (normal)"	"「りょうかいしました!」[pause]"	"Roger!"
"017CBA"	"004E"	"067A"	"A2 03 BB B1 A4 B3 D7 B7 DE D8 D3 C9 C9 02 B7 B0 D9 03 A6 B2 B6 BC C3 01 01 20 B6 B4 BD DD BC DE AC C5 B2 D6 21 A3 08"	"05 05 1E 0A A8"	"scene12"	"Izara (normal)"	"「さあ、うらぎりもののキールをいかして

 かえすんじゃないよ!」[pause]"	"Don't let Kiel, that traitor, get away!"
"017CBA"	"0050"	"06A7"	"A2 02 B7 B0 D9 A4 03 C6 B9 DE C3 D9 DD BC DE AC C5 B2 D6 21 01 01 20 B5 C4 BA D7 BC B8 C3 DE C3 B7 C0 D7 C4 DE B3 C0 DE B2 A1 A3 08"	"05 05 1E 0A A8"	"scene12"	"Izara (normal)"	"「キール、にげてるんじゃないよ!

 おとこらしくでてきたらどうだい。」[pause]"	"Where are you, Kiel!? Don't you dare run away!"
"017CBA"	"0052"	"06D9"	"A2 03 C3 DE C3 B7 C0 DC D6 A4 BA DD C4 DE BA BF BC B8 BC DE D9 DD BC DE AC 01 01 20 C5 B2 D6 A4 B2 B2 DC C8 21 A3 08"	"05 05 1E 0A A8"	"scene12"	"Izara (normal)"	"「でてきたわよ、こんどこそしくじるんじゃ

 ないよ、いいわね!」[pause]"	"There you are! You're not getting away from me!"
"017CBE"	"0000"	"0200"	"A2 03 C5 B6 C5 B6 A4 B6 C0 B2 CF D3 D8 C0 DE A5 A5 A5 A3 08"	"05 05 1E 0A 01"	"scene13"	"Takuya Murasawa (dying)"	"「なかなか、かたいまもりだ・・・」[pause]"	"Their defenses are too good..."
"017CBE"	"0002"	"021A"	"A2 03 CD CD CD AF A4 B5 DA C9 B3 C3 DE D3 C6 CC DE AF C0 D3 C9 C0 DE A3 08"	"05 05 1E 0A 07"	"scene13"	"Mack Ryan (dying)"	"「へへへっ、おれのうでもにぶったものだ」[pause]"	"Heh... I guess I lost my edge..."
"017CBE"	"0004"	"0239"	"A2 03 BA DD C5 BA B3 BC DE AE B3 C9 CB C4 C2 D3 B5 C4 BE C5 B2 C9 B6 A3 08"	"05 05 1E 0A 0D"	"scene13"	"Harry Gibson (dying)"	"「こんなこうじょうのひとつもおとせないのか」[pause]"	"Can't we even destroy a single factory...?"
"017CBE"	"0006"	"0258"	"A2 03 C5 B6 C5 B6 CE C8 C9 B1 D9 D4 C2 C6 C3 DE B1 B4 C0 BE DE A5 A5 A5 A3 08"	"05 05 1E 0A 13"	"scene13"	"Eddie Ray (dying)"	"「なかなかほねのあるやつにであえたぜ・・・」[pause]"	"These guys are tough..."
"017CBE"	"0008"	"0278"	"A2 03 CE DE B8 C9 B3 C3 DE C3 DE CA C0 DE D2 D0 C0 B2 A3 08"	"05 05 1E 0A 19"	"scene13"	"Nina Laurel (dying)"	"「ぼくのうでではだめみたい」[pause]"	"I guess I wasn't good enough..."
"017CBE"	"000A"	"0292"	"A2 03 C2 B6 DA C0 B1 D9 A5 A5 A5 A3 08"	"05 05 1E 0A 1F"	"scene13"	"Chay Won (dying)"	"「つかれたある・・・」[pause]"	"I'm so tired..."
"017CBE"	"000C"	"02A5"	"A2 03 D0 DD C5 A4 B6 C5 D7 BD DE B6 AF C3 A5 A5 A5 A3 08"	"05 05 1E 0A 25"	"scene13"	"Reiko Machida (dying)"	"「みんな、かならずかって・・・」[pause]"	"Win for me, guys..."
"017CBE"	"000E"	"02BE"	"A2 03 DC A5 DC C0 BC B6 DE A4 BA BA C3 DE BC C7 DC B9 C6 CA A5 A5 A5 A3 08"	"05 05 1E 0A 2B"	"scene13"	"Kiel Royard (dying)"	"「わ・わたしが、ここでしぬわけには・・・」[pause]"	"I-I can't die here..."
"017CBE"	"0010"	"02DD"	"A2 03 C5 DD C3 BA C4 C1 DE AC A5 A5 BB B8 BE DD CA BC AF CA DF B2 C1 DE AC A3 08"	"05 05 1E 0A 31"	"scene13"	"Ben Basque (dying)"	"「なんてことぢゃ・・さくせんはしっぱいぢゃ」[pause]"	"No... We failed..."
"017CBE"	"0012"	"02FE"	"A2 03 B3 DC B0 21 A3 09"	"05 05 1E 0A 49"	"scene13"	"Common troop (dying)"	"「うわー!」[pause09]"	"Uwaaah!"
"017CBE"	"0014"	"030C"	"A2 03 B2 D4 C0 DE B0 21 A3 09"	"05 05 1E 0A 49"	"scene13"	"Common troop (dying)"	"「いやだー!」[pause09]"	"Noooo!"
"017CBE"	"0016"	"031C"	"A2 03 BC CE DE B3 A3 09"	"05 05 1E 0A 4F"	"scene13"	"Commander (dying)"	"「しぼう」[pause09]"	"And so I die..."
"017CBE"	"0018"	"032A"	"A2 03 BC CE DE B3 A3 09"	"05 05 1E 0A 37"	"scene13"	"Commander"	"「しぼう」[pause09]"	"And so I die..."
"017CBE"	"001A"	"0338"	"A2 03 D3 B3 C0 DE D2 A5 A5 A3 09"	"05 05 1E 0A 3D"	"scene13"	"Operator (dying)"	"「もうだめ・・」[pause09]"	"It's over..."
"017CBE"	"001C"	"0349"	"A2 02 B7 AC B0 21 A3 09"	"05 05 1E 0A 43"	"scene13"	"Operator2 (dying)"	"「キャー!」[pause09]"	"Eeek!"
"017CBE"	"001E"	"0357"	"A2 02 CB A8 B0 21 A3 09"	"05 05 1E 0A 55"	"scene13"	"Enemy troop (dying)"	"「ヒィー!」[pause09]"	"Hiiih!"
"017CBE"	"0020"	"0365"	"A2 02 D1 B0 B1 03 BB CF A5 A5 A5 A3 09"	"05 05 1E 0A 5B"	"scene13"	"Enemy troop2 (dying)"	"「ムーアさま・・・」[pause09]"	"Lord Moore..."
"017CBE"	"0022"	"0378"	"A2 02 BC DE C4 B0 D9 03 BB CF A5 A5 A5 A3 08"	"05 05 1E 0A AF"	"scene13"	"Moore (dying)"	"「ジトールさま・・・」[pause]"	"Lord Jitor..."
"017CBE"	"0024"	"038D"	"0A 22 A2 03 BA DA C3 DE C3 B7 D3 02 CD DE B8 C0 B0 03 C9 D8 AE B3 BB DD B6 DE C3 DE B7 C5 B2 20 C0 DE DB B3 A1 A3 08"	"05 05 1E 0A 00"	"scene13"	"Takuya Murasawa (normal)"	"[music: 22] 「これでてきもベクターのりょうさんができない だろう。」[pause]"	"Now they shouldn't be able to mass-produce their VECTORs."
"017CBE"	"0026"	"03BA"	"A2 03 BF B3 C0 DE C5 A4 BA DA C3 DE B1 C4 CC C0 D8 B6 A1 A3 08"	"05 05 1E 0A 2A"	"scene13"	"Kiel Royard (normal)"	"「そうだな、これであとふたりか。」[pause]"	"...Only two of them left."
"017CBE"	"0028"	"03D5"	"A2 03 BF DA C3 DE C2 B7 DE CA C4 DE B3 BD D9 C9 BC DE AC 3F A3 08"	"05 05 1E 0A 30"	"scene13"	"Ben Basque (normal)"	"「それでつぎはどうするのじゃ?」[pause]"	"What's our next target?"
"017CBE"	"002A"	"03F1"	"A2 03 C2 B7 DE CA 02 C4 C4 DE DB CC 03 C9 B2 D9 CE DE B3 B4 B2 B7 C1 C0 DE C5 A1 A3 08"	"05 05 1E 0A 2A"	"scene13"	"Kiel Royard (normal)"	"「つぎはトドロフのいるぼうえいきちだな。」[pause]"	"We should destroy the defensive base directed by Todorov."
"017CBE"	"002C"	"0414"	"A2 03 BF B3 B6 B2 D6 B2 D6 B5 B5 C2 DE D2 C0 DE C5 A4 B7 A6 CB B7 BC D2 C3 20 B6 B6 D7 C8 CA DE A5 A5 A5 A3 08"	"05 05 1E 0A 00"	"scene13"	"Takuya Murasawa (normal)"	"「そうかいよいよおおづめだな、きをひきしめて かからねば・・・」[pause]"	"We're almost at the end... We can't lose focus now."
"017CBE"	"002E"	"043F"	"A2 03 BA BA CA BC C3 DD C9 B3 C9 CB C4 D8 02 D1 B0 B1 03 B6 DE C4 D8 BC B7 D9 20 02 CD DE B8 C0 B0 03 BE B2 BB DD BA B3 BC DE AE B3 C0 DE A1 A3 08"	"05 05 1E 0A 2A"	"scene13"	"Kiel Royard (normal)"	"「ここはしてんのうのひとりムーアがとりしきる ベクターせいさんこうじょうだ。」[pause]"	"This is the VECTOR factory run by Moore, one of the Four Grand Arcs."
"017CBE"	"0030"	"0476"	"A2 03 BF DA C5 D7 BA BA C9 BA B3 BC DE AE B3 A6 C2 CC DE BE CA DE C3 B7 C9 01 01 20 B2 B7 B5 B2 A6 C4 D2 D9 BA C4 B6 DE C3 DE B7 D9 C5 A1 C4 BA DB C3 DE 01 01 20 02 B7 B0 D9 A4 03 B2 D8 B8 DE C1 CA B1 BF BA C0 DE B9 C5 C9 B6 3F A3 08"	"05 05 1E 0A 00"	"scene13"	"Takuya Murasawa (normal)"	"「それならここのこうじょうをつぶせばてきの

 いきおいをとめることができるな。ところで

 キール、いりぐちはあそこだけなのか?」[pause]"	"Destroying it should put a halt to Arc Palace's assault.
_
By the way, is that the only entry?"
"017CBE"	"0032"	"04CA"	"A2 03 B1 B1 A4 BF B3 D7 BC B2 C5 A1 BC DE C2 CA B5 DA D3 C5 B6 C9 01 01 20 D6 B3 BD CA D6 B8 BC D7 C5 B2 DD C0 DE A1 A3 08"	"05 05 1E 0A 2A"	"scene13"	"Kiel Royard (normal)"	"「ああ、そうらしいな。じつはおれもなかの

 ようすはよくしらないんだ。」[pause]"	"It looks that way.
_
I'm not actually well acquainted with its interior design."
"017CBE"	"0034"	"04F9"	"A2 03 C5 D7 CA DE BC DD C1 AE B3 C6 B2 B8 BC B6 C5 B2 C5 A1 A3 08"	"05 05 1E 0A 00"	"scene13"	"Takuya Murasawa (normal)"	"「ならばしんちょうにいくしかないな。」[pause]"	"Then we'll have to tread carefully."
"017CBE"	"0036"	"0515"	"A2 03 BF B3 BC DE AC C5 A4 BF DA B6 DE D6 B6 DB B3 A1 A3 08"	"05 05 1E 0A 30"	"scene13"	"Ben Basque (normal)"	"「そうじゃな、それがよかろう。」[pause]"	"Indeed."
"017CBE"	"0038"	"052F"	"0A 1B A2 03 B5 CF B4 D7 A4 C3 B7 A6 BC DD C6 AD B3 BB BE D9 DD BC DE AC 01 01 20 C8 B0 BF DE A1 BF DA C4 02 B1 B0 B8 CC DF D7 DD C4 03 CA C3 DE B7 D9 C0 DE B9 01 01 20 02 D7 B2 D9 C4 DE 03 A6 BE B2 BB DD BD D9 DD C0 DE A4 B2 B2 C5 21 A3 08"	"05 05 1E 0A AE"	"scene13"	"Moore (normal)"	"[music: 1B] 「おまえら、てきをしんにゅうさせるんじゃ

 ねーぞ。それとアークプラントはできるだけ

 ライルドをせいさんするんだ、いいな!」[pause]"	"Don't let them infiltrate the factory!
_
And have the Arc Plants keep producing Rylds!"
"017CBE"	"003A"	"0585"	"A2 03 B2 C9 C1 C6 B6 B4 C3 C3 DE D3 A1 A3 08"	"05 05 1E 0A 54"	"scene13"	"Enemy troop (normal)"	"「いのちにかえてでも。」[pause]"	"We're ready to give our life, Sir!"
"017CBE"	"003C"	"059A"	"A2 03 BC DE AC DD BC DE AC DD C2 B8 D8 CF BD D6 A1 A3 08"	"05 05 1E 0A 5A"	"scene13"	"Enemy troop2 (normal)"	"「じゃんじゃんつくりますよ。」[pause]"	"We'll keep producing non-stop!"
"017CBE"	"003E"	"05B3"	"A2 02 C9 B0 BD CC DF D7 DD C4 03 C3 DE BD B6 DE D3 B3 D4 CA DE B2 C3 DE BD A1 A3 08"	"05 05 1E 0A 5A"	"scene13"	"Enemy troop2 (normal)"	"「ノースプラントですがもうやばいです。」[pause]"	"This is North Plant! We're in danger!"
