"fileName"	"mapBlock"	"ptrOffset"	"strOffset"	"strBytes"	"strText"	"translation"
"VOIMAP"	"block1"	"1E4E"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E50"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E52"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E54"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E56"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E58"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E5A"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E5C"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E5E"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E60"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E62"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E64"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E66"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E68"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E6A"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E6C"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E6E"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E70"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E72"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E74"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E76"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E78"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E7A"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E7C"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E7E"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E80"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E82"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E84"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E86"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E88"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E8A"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E8C"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E8E"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E90"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E92"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E94"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E96"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E98"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E9A"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E9C"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E9E"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1EA0"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1EA2"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1EA4"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1EA6"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1EA8"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1EAA"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1EAC"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1EAE"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1EB0"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1EB2"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1EB4"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1EB6"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1EB8"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1EBA"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1EBC"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1EBE"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1EC0"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1EC2"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1EC4"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1EC6"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1EC8"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1ECA"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1ECC"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1ECE"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1ED0"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1ED2"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1ED4"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1ED6"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1ED8"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1EDA"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1EDC"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1EDE"	"1FFB"	"147 71 130 170 178 207 189 161"	"敵がいます。"	""
"VOIMAP"	"block2"	"2500"	"2502"	"86 79 73 68 145 229 144 237 138 205 0 86 79 73 68 32 83 72 73 80"	"ＶＯＩＤ大戦艦[00]ＶＯＩＤ　ＳＨＩＰ"	""
